delta_abs,delta_mean,delta_max,delta_min,delta_median,theta_abs,theta_mean,theta_max,theta_min,theta_median,alpha_abs,alpha_mean,alpha_max,alpha_min,alpha_median,beta_abs,beta_mean,beta_max,beta_min,beta_median,gamma_abs,gamma_mean,gamma_max,gamma_min,gamma_median,delta_entropy,theta_entropy,alpha_entropy,beta_entropy,gamma_entropy,hjorth_mobility,hjorth_complexity,lempel_ziv,higuchi,mean,min,max,median,var,std,Participant,File,Window,Channel,Start_Time,End_Time
11599.481949032248,1657.0688498617496,2722.061282968789,1024.1788214416836,1198.4619147068067,6253.16651287631,781.6458141095387,1044.598355801523,448.4085973494446,845.0334560875427,1529.5016517596514,191.18770646995642,396.08453794313925,106.00690427892863,125.55995065766726,850.5921343012822,22.38400353424427,93.96185596009357,5.263458752814902,19.078439781695998,374.2699927601983,4.253068099547708,15.384748885922075,1.0181658381512428,3.7765799444969925,1.3594457668086222,0.9717882385552269,0.3319607278132385,0.2679019845451259,0.14963686997558026,hjorth_mobility,hjorth_complexity,2.1007483769810533,0.5426232873324166,-27.053451538085938,-504.8828125,694.3359375,-24.90234375,9438.78433885402,97.15340621333881,1030,eeg_data_level_1.csv,2,TP9,140.0078125,150.00390625
13948.402933034056,1992.6289904334367,3344.8202785767035,1066.3337894949427,1778.4725764980271,5618.796675515453,702.3495844394316,954.0677843459933,421.90971627834267,711.1897264342529,1410.823312834604,176.3529141043255,366.5308296261284,103.30827651253009,117.39396640135084,750.6229443589581,19.753235377867316,84.40586309807964,3.9587339131571664,16.339633733230585,446.0621669791414,5.068888261126607,16.929290918931002,1.2559812698134702,4.613242329469065,1.446963583842051,0.8517865611935123,0.29275052672379787,0.22306017889749588,0.16275237497914885,hjorth_mobility,hjorth_complexity,2.330725041408453,0.6039241570705444,-23.95954132080078,-482.421875,625.9765625,-20.99609375,10371.510382938139,101.84061264023376,1030,eeg_data_level_1.csv,2,TP10,140.0078125,150.00390625
166.8016871887177,23.8288124555311,77.99936593630585,7.272633971392357,15.653635309334668,31.695111199547135,3.961888899943392,7.428823069605585,1.8923233201998144,3.496541918632465,19.0190605076958,2.377382563461975,3.0531157966627864,1.8635808643673402,2.2315615168885845,58.50082821066372,1.5394954792279927,2.846137462380794,0.5242278806933682,1.4342213652146882,51.129054003408015,0.5810119773114547,1.456868075818428,0.16257769088829768,0.5166752783502324,1.1045493287229469,0.3937398521340795,0.26803126491053236,0.8911761214899903,0.9110081687706878,hjorth_mobility,hjorth_complexity,1.6805987015848427,0.7447177926770753,-17.670822143554688,-72.75390625,35.64453125,-20.01953125,281.65501877083443,16.782580813773382,1030,eeg_data_level_1.csv,3,AF7,150.0078125,160.00390625
376.3322337978393,53.761747685405616,204.132695286133,12.261956201624212,28.692190262070614,48.81764722699407,6.102205903374259,8.614685795206258,3.4262420960841364,6.206892201169958,14.823043279003873,1.852880409875484,2.3099072319771006,1.4778255368468527,1.8708037681146608,89.94456735902924,2.366962298921822,4.487147480295531,0.9406449413137222,2.350082294164519,104.33159703169412,1.1855863299056149,2.6172583956393796,0.3598758607605592,1.1543968364941801,1.0771642223366409,0.3229182501348251,0.12317371866052212,0.7097128495682024,0.9211407040423758,hjorth_mobility,hjorth_complexity,1.9105753660122422,0.7879697256799912,-14.552497863769531,-73.73046875,74.21875,-17.08984375,488.4429432786419,22.1007453104786,1030,eeg_data_level_1.csv,3,AF8,150.0078125,160.00390625
8735.534665488101,1247.9335236411573,3928.3805198395034,519.7374159127131,575.9659908584028,1593.9560754336526,199.24450942920657,452.14407884870275,76.41914796287111,179.99949110756947,174.96293074326707,21.870366342908383,45.4292257059093,7.388483484155859,20.541722210956706,142.2039321186049,3.7422087399632873,6.625034484339283,1.72912527609812,3.553569990524677,167.43679184549845,1.9026908164261187,3.9345297523218954,0.6373615309173104,1.6581492836736704,1.4254950264943815,0.5435161606343487,0.0943146528935393,0.09988572908754267,0.1269328500312435,hjorth_mobility,hjorth_complexity,0.942019798519925,0.6234463233081027,-14.5721435546875,-323.73046875,270.99609375,-24.90234375,7980.258157476783,89.33229067631022,1030,eeg_data_level_1.csv,3,TP9,150.0078125,160.00390625
4593.232940018253,656.1761342883219,865.4212895930156,554.9242283956995,597.0446388189781,1646.1230594339295,205.76538242924119,463.6078741104614,76.27057451348898,175.97148197204154,196.33287338104867,24.541609172631084,45.44667767538302,6.992587202158769,23.990250791281802,151.6934803328769,3.991933692970445,7.889043869726854,2.3373898173399725,3.8137226050106783,245.22379520668596,2.7866340364396134,6.295497650023549,0.8198772976967974,2.6499557779923055,1.5375370316368924,0.7812686273885955,0.1530775916026017,0.15979922508616654,0.2698051784280241,hjorth_mobility,hjorth_complexity,2.3572608103808452,0.6943014007281962,-22.480201721191406,-319.3359375,127.44140625,-16.11328125,3086.988908726198,55.56067772018443,1030,eeg_data_level_1.csv,3,TP10,150.0078125,160.00390625
4035.47544460425,576.4964920863214,1548.6144569417488,157.0578842223023,343.5277013322879,1088.6267569597153,136.0783446199644,311.0401690714312,36.62399403044697,98.32506842369253,173.83498407429659,21.729373009287073,29.65548502639187,14.447754897133613,20.406812493231794,198.69869608928653,5.228913054981224,21.596047641032225,1.2340449446906965,3.9206419450306664,121.85135833772662,1.3846745265650753,4.363690231494134,0.29729125067292894,1.1498619792403946,1.3649120812296007,0.631498212180281,0.16056867440798836,0.2236622727347429,0.16421706724389265,hjorth_mobility,hjorth_complexity,1.6894439579089735,0.5946344165966618,-20.972442626953125,-184.08203125,559.08203125,-26.3671875,3306.335955276154,57.50074743232608,1030,eeg_data_level_1.csv,4,AF7,160.0078125,170.00390625
3538.0000431478816,505.4285775925545,1483.4236511454847,108.48090645302614,428.07791621093105,1624.0414101976096,203.0051762747012,477.24124488472467,23.666928382807576,132.86111936324033,208.04529344243417,26.00566168030427,38.58132954179037,17.644617794213563,24.302147816355294,241.22523932098838,6.34803261371022,20.737179118152213,2.1547112501466983,4.845941280684158,179.162004607416,2.035931870538818,5.6843863617890475,0.36708005750260697,1.7502907235575154,1.2511905393132363,0.7975658820954492,0.18455669094415594,0.2640685322584532,0.23050938425303524,hjorth_mobility,hjorth_complexity,2.1051710051431187,0.6179228982269434,-17.926025390625,-175.29296875,526.3671875,-23.4375,3438.718654215336,58.640588794923744,1030,eeg_data_level_1.csv,4,AF8,160.0078125,170.00390625
9505.279509214286,1357.897072744898,3850.4708812762747,635.8544238847836,809.0239258077112,2071.41812025765,258.92726503220626,615.0845191356924,82.6889985888709,176.8004619772002,263.04014926245543,32.88001865780693,57.380186964108965,21.755555558812496,26.882309721169747,279.8931611264822,7.3656095033284785,24.220724695033798,1.8344550817258596,5.874101065140281,217.42308419086402,2.4707168658052727,7.216984922994472,0.5948342940478322,2.1910602141970537,1.443891453093166,0.5720270919970788,0.11635800595737171,0.15274970221797132,0.13680447398519202,hjorth_mobility,hjorth_complexity,1.5523424848849467,0.5891809374924345,-21.202468872070312,-313.4765625,670.8984375,-28.80859375,8274.95611141785,90.96678575951692,1030,eeg_data_level_1.csv,4,TP9,160.0078125,170.00390625
6346.007011976387,906.572430282341,1397.3499852337181,656.0212427772849,868.6779706312752,2350.647503213218,293.83093790165225,715.0443421017607,74.23473577220695,190.31859782364637,288.0978409968183,36.01223012460229,58.59106419231614,18.231740482792663,32.46992808055261,291.06826782779905,7.659691258626291,21.180269545973125,2.668897048610246,7.281137463040822,268.0980068628951,3.046568259805626,9.83928242587813,0.9829912162464721,2.5145160738107726,1.5064520426324457,0.7652730002325019,0.16085853653556603,0.20656133309072452,0.21460358572522262,hjorth_mobility,hjorth_complexity,2.074212608008661,0.6225821395606187,-19.059181213378906,-308.59375,520.01953125,-17.578125,5039.22460393369,70.98749610976351,1030,eeg_data_level_1.csv,4,TP10,160.0078125,170.00390625
1286.2498385115307,183.74997693021868,325.6885241147503,72.11121195636161,194.60359256719335,349.0098358795478,43.62622948494347,103.85548135114533,14.846873772935838,35.461067871615654,98.73071656067796,12.341339570084745,15.897864513751882,9.032020360688792,12.93997591389133,219.50421633389328,5.776426745628771,14.848446468644807,2.1939968518687363,4.99271088803396,112.04207582383358,1.273205407089018,4.227163577444419,0.24010306975733428,1.0681081587955257,1.437203217533041,0.6147328893443841,0.23969084978307756,0.6016383111992316,0.3847658457377867,hjorth_mobility,hjorth_complexity,2.1936235683844263,0.6631565130776286,-26.700401306152344,-435.05859375,234.86328125,-24.90234375,1941.5193059467128,44.06267474798498,1030,eeg_data_level_1.csv,5,AF7,170.0078125,180.00390625
2510.3416878457874,358.6202411208268,723.743374719788,155.0802318913773,371.94834992859774,308.84809596873663,38.60601199609208,84.82057908345575,16.77633445065083,32.43343387123444,108.9264265758373,13.615803321979662,25.06071938196953,6.119637099662525,14.073678657644564,263.4390697816754,6.932607099517774,14.326187563002902,2.6464156706168063,5.651099682353806,215.37454645667447,2.447438027916755,8.000452051966226,0.7069202802230155,2.1366453622389185,1.5445215845357463,0.3877283076894744,0.17114692028159845,0.4641308573747989,0.4402575999952708,hjorth_mobility,hjorth_complexity,2.2157367091947533,0.6931257211780232,-24.519920349121094,-464.35546875,247.0703125,-20.5078125,2653.6238079643226,51.51333621465729,1030,eeg_data_level_1.csv,5,AF8,170.0078125,180.00390625
5657.7569111691155,808.2509873098736,1406.5355486403269,517.1696034865713,736.3190357307162,1537.9242103671045,192.24052629588806,492.4425642229005,53.94256067161345,156.6455816606184,202.48843511525303,25.311054389406628,45.944645816646485,12.163540775123627,25.673826492180943,281.8499399745508,7.417103683540811,19.177502598438778,2.821858579202541,5.943966052185612,223.96160718518342,2.5450182634679934,9.373067480568501,0.5146336785024732,2.3396394898144317,1.5511532330010758,0.6545485867387856,0.13911915628273175,0.2338106802933273,0.21544580770071362,hjorth_mobility,hjorth_complexity,1.4860030624539662,0.6028386169013314,-32.67631530761719,-418.9453125,254.8828125,-26.3671875,5115.655815316131,71.52381292490027,1030,eeg_data_level_1.csv,5,TP9,170.0078125,180.00390625
5591.963448029521,798.8519211470744,946.5500994325721,511.23687684038225,879.0536006195853,1413.9726021758722,176.74657527198403,472.12944565606824,56.45988167628992,131.37472392710902,208.51606356153997,26.064507945192496,47.23863256950014,15.00994314698202,23.42951480476591,321.2665065307142,8.454381750808269,19.946456047688958,2.376953248506433,7.900844352889876,327.2044563382779,3.718232458389522,9.178514590480814,1.210659273138873,3.5711976781338515,1.5900111320024461,0.6282211611062407,0.1465532080887141,0.2697474760701536,0.3080670372725408,hjorth_mobility,hjorth_complexity,2.2555403626533415,0.6819267944185118,-21.34265899658203,-458.984375,263.671875,-16.11328125,4999.432280274048,70.70666362001568,1030,eeg_data_level_1.csv,5,TP10,170.0078125,180.00390625
13753.773128924031,1964.824732703433,3286.6203106132834,623.150575161628,1898.607169965122,3695.5001991589193,461.9375248948649,1560.2581808929353,71.29088729072046,212.1920006392372,430.67287489616433,53.83410936202054,95.97730934500183,23.26375857158144,40.31105781358995,495.74625872965794,13.045954177096261,35.80386154888786,3.976966663926339,10.340867337432824,183.0502636435329,2.080116632312874,6.886049750090847,0.4773859098701978,1.7705807695079776,1.5145655554692459,0.6228989746773032,0.12889861323084856,0.18397546730926262,0.08512032946753506,hjorth_mobility,hjorth_complexity,1.4771578061298354,0.4960739839185859,-21.82025909423828,-513.671875,518.5546875,-21.484375,8925.543690529594,94.47509561005796,1030,eeg_data_level_1.csv,6,AF7,180.0078125,190.00390625
16347.130303032814,2335.3043290046876,4051.788865150809,690.970417637084,2446.8648058632334,3455.857465645912,431.982183205739,1325.0335178700043,87.28255750338057,208.61717477738955,492.0901905862982,61.511273823287276,118.51778877436749,19.520930018269226,44.74637870128804,505.79082984938043,13.310284996036327,31.813668025679856,3.959978177270905,13.227798699242301,269.91472039943426,3.067212731811753,8.88976086585858,0.9226566203655356,2.499141508783217,1.524557910851076,0.553477607304742,0.1284780288820669,0.16833981090984826,0.10754960225357438,hjorth_mobility,hjorth_complexity,1.6231045354779927,0.5458081091613325,-24.27215576171875,-540.52734375,601.5625,-21.484375,10061.344855930656,100.3062553180541,1030,eeg_data_level_1.csv,6,AF8,180.0078125,190.00390625
18302.459122344426,2614.6370174777753,4154.719509555261,1216.678749215593,2753.9079373167874,5936.991197276679,742.1238996595848,2343.8434880980703,128.37396511605826,380.9811658902985,712.0078778506726,89.00098473133407,158.07978330086442,30.628539241466317,62.68860771813836,593.2124159202966,15.610853050534121,43.32524282973143,4.7239882356826985,16.603036309908084,376.7833266264603,4.281628711664322,12.569451301555876,1.2786358611736826,3.740812128652774,1.5272413313580548,0.7071822582241263,0.14811200518394377,0.163025831894939,0.1219619579891861,hjorth_mobility,hjorth_complexity,1.4461994089953778,0.5235570175682175,-24.500656127929688,-597.65625,505.859375,-12.20703125,12387.690086470684,111.3000003884577,1030,eeg_data_level_1.csv,6,TP9,180.0078125,190.00390625
19167.033797701042,2738.147685385863,4218.69486578443,1162.2625438900263,2763.4290076430557,5890.37362198781,736.2967027484763,2237.662507202189,133.80418589674238,382.7530371603532,680.4428985143963,85.05536231429954,153.08866298994516,40.90033815453069,68.08858699159376,612.3802525383151,16.11526980363987,35.24583770973439,3.606641343423217,16.88130402611894,473.59440270802736,5.381754576227584,13.823113248743798,1.8380048408070064,4.905083086561462,1.5214366417785639,0.6866350829511134,0.1389874863475262,0.16129825249158106,0.14423127033163827,hjorth_mobility,hjorth_complexity,1.7690512648261503,0.5952557824947444,-22.156143188476562,-649.4140625,533.203125,-15.13671875,13223.557034361875,114.99372606521572,1030,eeg_data_level_1.csv,6,TP10,180.0078125,190.00390625
179.505524269937,25.643646324276716,82.22108735716648,8.110075365186187,16.8294199216014,40.68340107791583,5.085425134739479,8.886811137415403,3.3467822347748943,4.021694858552747,16.89140914578164,2.111426143222705,2.9464661256300975,1.4789724085313152,2.130666123090278,74.93632205192503,1.9720084750506588,3.33296133318121,0.8900023713679998,1.980090632991399,94.08259510280966,1.0691203988955644,2.9501133260749413,0.2699871749952105,0.9457382939694798,1.014287110243756,0.40118323178951715,0.20145118245206808,0.9050345970546129,1.2471536817737556,hjorth_mobility,hjorth_complexity,2.454558629946283,0.7868396791913765,-19.928359985351562,-93.75,38.57421875,-21.97265625,349.4960021635052,18.694812172458573,1030,eeg_data_level_1.csv,7,AF7,190.0078125,200.00390625
645.7580562108058,92.25115088725796,206.67219359084518,24.042479756634776,74.25174675445898,73.42814108700773,9.178517635875966,17.77760125675814,3.9270018309355703,7.277297439051873,22.50766785011181,2.8134584812639765,3.5805971748203778,1.8212761261867243,2.813099198020079,112.93201850845479,2.971895223906705,6.097311412246356,1.4504325951328032,2.8291682934046527,182.58345077570297,2.0748119406329883,7.5661398860343105,0.6411505545055016,1.9982640486278227,1.3083036922880782,0.3054027669673306,0.1200515175876687,0.5933930729462996,1.0089880467247174,hjorth_mobility,hjorth_complexity,1.9415337631466998,0.8191799267826262,-15.879249572753906,-124.0234375,92.7734375,-18.5546875,792.6913819028414,28.154775472428142,1030,eeg_data_level_1.csv,7,AF8,190.0078125,200.00390625
7552.358837470106,1078.9084053528723,3759.0281034051054,317.63356867899853,550.6513282319719,1325.573071511255,165.69663393890687,353.02246115661194,40.864605531444894,142.77940152052372,220.14167086536006,27.517708858170007,53.098970111799986,7.725147250847645,21.808564558851785,224.83010491899105,5.916581708394501,10.510850844661352,2.254052939488815,5.694975005020369,289.35834719486525,3.2881630363052867,7.717903950115281,1.05737768614906,2.991801820512305,1.3536020714470807,0.502406023411285,0.1200346089933935,0.15899894987309926,0.22007428670824625,hjorth_mobility,hjorth_complexity,1.1366154376508015,0.6599070217301105,-10.4766845703125,-275.87890625,364.2578125,-27.34375,8829.393899068236,93.96485459504653,1030,eeg_data_level_1.csv,7,TP9,190.0078125,200.00390625
3190.9799481285013,455.8542783040716,737.6470159258251,308.81065127866395,470.3595642036377,1289.3509074509454,161.16886343136818,330.05779018525243,47.7521427642921,136.87941313695094,219.66255225529335,27.45781903191167,54.29437853271717,6.585832987885608,20.03420134953348,268.1442348215338,7.0564272321456265,12.638329772017382,2.938648624956644,7.133271342815563,485.07089974082464,5.512169315236644,12.007776184537162,2.0278240442148006,5.430420725789906,1.3976873181796743,0.7794024989671053,0.19854310271961295,0.31497445142712277,0.5896566886116794,hjorth_mobility,hjorth_complexity,2.4899396552428064,0.7524075283028137,-21.61693572998047,-283.69140625,129.8828125,-17.08984375,2705.337509360106,52.0128590769639,1030,eeg_data_level_1.csv,7,TP10,190.0078125,200.00390625
23746.13717867769,3392.30531123967,4828.342542198456,1178.8189386983909,3498.4340167091227,4452.124907668493,556.5156134585616,1695.395993475717,230.5590323250764,300.8788330399615,988.3724661062947,123.54655826328684,302.0773856980048,2.7174177755243174,87.56010798565437,753.2615054703157,19.822671196587255,73.39781115624058,3.2821227098283576,13.784742047363302,274.05733640833273,3.114287913731054,11.263717000463712,0.4409388570874106,2.8707427944912274,1.6598741117519862,0.5424163119440227,0.16353460207531317,0.17419826337809297,0.08112264933832636,hjorth_mobility,hjorth_complexity,2.569546962159983,0.5291555543012912,-25.686073303222656,-890.13671875,985.83984375,-23.92578125,13185.544659754665,114.82832690479586,1030,eeg_data_level_1.csv,8,AF7,200.0078125,210.00390625
25108.521148496387,3586.931592642341,4823.476707826035,1572.773884199065,3794.4485098247524,4687.752880272454,585.9691100340567,1815.2454709079175,207.03555395996366,307.35694794396863,909.1300853575864,113.6412606696983,299.4736090725697,4.750916945376168,78.40226008141178,893.2076476397045,23.50546441157117,92.18658966300343,4.185082907718585,17.462238544028743,370.99519855046196,4.215854528982522,12.304260798721174,0.6269913561398008,3.5414220359153568,1.6714936670357636,0.5359946653141209,0.14656596876828093,0.19209337180176447,0.1008547782566366,hjorth_mobility,hjorth_complexity,2.2776535034636685,0.6058879476866306,-23.558807373046875,-892.578125,984.86328125,-20.99609375,13968.477211310528,118.1883124987853,1030,eeg_data_level_1.csv,8,AF8,200.0078125,210.00390625
23349.700055890105,3335.6714365557295,5408.14076347365,1287.1554165241598,3041.229995659128,5606.8425593516395,700.8553199189549,2242.674799898539,217.8476701085027,464.90817404214613,1485.8108731559782,185.72635914449728,500.43222845837215,28.745777293401765,166.00119382720095,1018.0651565402545,26.791188330006698,86.9370938881179,1.3448408442212656,23.168894691762507,411.100707727274,4.6715989514462954,12.971357418629873,1.0107754001964462,4.078375663763804,1.5989317476453966,0.614320529780837,0.22416566758907341,0.21551679589232411,0.11168224713697023,hjorth_mobility,hjorth_complexity,1.9636469039570268,0.5338344737938463,-35.18390655517578,-898.4375,987.3046875,-26.85546875,14602.371937326094,120.8402744838247,1030,eeg_data_level_1.csv,8,TP9,200.0078125,210.00390625
24949.932371391813,3564.276053055973,5772.60853798972,1521.088857346627,3424.548889938301,5250.347324866848,656.293415608356,2251.8568871544526,165.30801477297527,417.7215598478083,1190.1074324698404,148.76342905873005,425.80706311133383,26.156247238644998,124.47565880983376,922.0464578446464,24.26438046959596,69.43372047489495,3.284478061886577,16.964262177532262,474.51967157146004,5.392268995130228,11.69559630733264,1.2348605925685283,5.136718950224927,1.6348900551960484,0.5627035029557845,0.18295965696716696,0.19452144106888752,0.12369790081726753,hjorth_mobility,hjorth_complexity,2.53416593686346,0.5967075445420489,-23.720169067382812,-827.63671875,985.3515625,-15.625,14916.015980852535,122.13114255116315,1030,eeg_data_level_1.csv,8,TP10,200.0078125,210.00390625
101.89294289490144,14.556134699271635,27.49543619109873,4.161082883805346,10.713500279947286,26.15346142561269,3.2691826782015863,7.453237852052808,1.6651600775237887,2.6202201531364264,10.301114768776685,1.2876393460970856,1.7375837322992476,0.9950972897720382,1.2465088666135957,89.86351011384323,2.3648292135221904,5.431041973898643,0.5676938233405117,2.211451878892236,76.44697851933103,0.868715664992398,2.0565460005909353,0.18914218114505746,0.7867130824814357,0.919098109150353,0.3613276328268484,0.1763061363491843,1.3531403112410056,1.3725926033114693,hjorth_mobility,hjorth_complexity,2.874708305342494,0.7619836313210339,-22.302818298339844,-81.54296875,41.50390625,-21.484375,163.84371989261126,12.800145307480351,1030,eeg_data_level_1.csv,9,AF7,210.0078125,220.00390625
