Timestamp,TP9,AF7,AF8,TP10
142.625,172.36328125,-62.98828125,-22.4609375,136.71875
142.62890625,180.17578125,-53.7109375,-24.90234375,97.16796875
142.6328125,217.7734375,-52.734375,-21.484375,68.359375
142.63671875,236.81640625,-57.6171875,-33.203125,78.125
142.640625,250.0,-59.08203125,-41.9921875,112.3046875
142.64453125,285.15625,-58.10546875,-28.3203125,138.18359375
142.6484375,277.34375,-51.26953125,-19.53125,142.578125
142.65234375,280.2734375,-41.015625,-17.578125,148.4375
142.65625,307.12890625,-38.57421875,-8.30078125,140.13671875
142.66015625,297.8515625,-48.828125,-15.625,104.4921875
142.6640625,263.18359375,-46.875,-32.2265625,114.74609375
142.66796875,251.953125,-47.8515625,-28.80859375,160.15625
142.671875,303.22265625,-44.43359375,-27.83203125,156.73828125
142.67578125,305.17578125,-32.71484375,-25.390625,154.78515625
142.6796875,229.98046875,-34.1796875,-13.18359375,158.69140625
142.68359375,220.21484375,-33.69140625,-9.27734375,116.2109375
142.6875,264.16015625,-27.34375,-14.6484375,135.25390625
142.69140625,304.6875,-26.3671875,-11.23046875,134.27734375
142.6953125,286.1328125,-20.5078125,-0.48828125,140.13671875
142.69921875,264.6484375,-20.99609375,-1.46484375,135.25390625
142.703125,245.1171875,-31.25,-5.859375,107.91015625
142.70703125,231.4453125,-34.1796875,-16.11328125,139.16015625
142.7109375,245.60546875,-38.0859375,-25.390625,127.44140625
142.71484375,245.1171875,-37.59765625,-18.06640625,121.58203125
142.71875,210.9375,-33.69140625,-19.04296875,117.1875
142.72265625,194.3359375,-33.203125,-19.53125,113.28125
142.7265625,216.30859375,-29.78515625,-11.71875,103.02734375
142.73046875,201.66015625,-24.4140625,-14.16015625,98.14453125
142.734375,209.9609375,-23.92578125,-12.20703125,115.234375
142.73828125,222.65625,-17.08984375,-7.8125,134.27734375
142.7421875,164.55078125,-16.6015625,-16.11328125,102.05078125
142.74609375,175.29296875,-20.01953125,-20.01953125,108.88671875
142.75,207.03125,-19.53125,-11.71875,112.79296875
142.75390625,126.953125,-14.6484375,1.953125,74.21875
142.7578125,116.2109375,-7.8125,-0.9765625,95.21484375
142.76171875,175.78125,-10.7421875,-3.90625,113.28125
142.765625,158.203125,-15.13671875,-9.27734375,75.68359375
142.76953125,164.0625,-21.484375,-16.6015625,58.10546875
142.7734375,158.69140625,-18.5546875,-22.94921875,32.71484375
142.77734375,150.390625,-11.71875,-21.97265625,45.8984375
142.78125,148.4375,-19.04296875,-23.92578125,41.50390625
142.78515625,135.7421875,-25.390625,-27.83203125,32.71484375
142.7890625,159.1796875,-25.390625,-39.0625,34.1796875
142.79296875,180.6640625,-31.25,-45.8984375,13.671875
142.796875,192.87109375,-33.69140625,-42.96875,-22.94921875
142.80078125,158.69140625,-30.2734375,-44.921875,-15.625
142.8046875,96.19140625,-33.69140625,-43.45703125,25.87890625
142.80859375,78.61328125,-33.69140625,-33.69140625,40.52734375
142.8125,110.3515625,-29.296875,-37.109375,45.41015625
142.81640625,126.46484375,-25.390625,-39.0625,36.62109375
142.8203125,97.65625,-24.4140625,-35.15625,12.20703125
142.82421875,13.671875,-21.484375,-40.52734375,-14.16015625
142.828125,-24.90234375,-22.4609375,-36.62109375,24.4140625
142.83203125,11.23046875,-31.73828125,-38.0859375,37.109375
142.8359375,26.3671875,-29.296875,-44.43359375,3.41796875
142.83984375,32.2265625,-31.25,-54.6875,-11.71875
142.84375,54.19921875,-30.76171875,-58.59375,-16.6015625
142.84765625,59.5703125,-21.97265625,-50.29296875,-19.53125
142.8515625,56.15234375,-23.92578125,-56.640625,-8.30078125
142.85546875,84.47265625,-26.85546875,-65.91796875,0.0
142.859375,95.21484375,-27.34375,-71.77734375,-12.6953125
142.86328125,145.01953125,-20.01953125,-54.6875,7.8125
142.8671875,141.6015625,-6.8359375,-40.0390625,39.55078125
142.87109375,36.62109375,-11.23046875,-40.52734375,20.99609375
142.875,19.04296875,-21.97265625,-48.33984375,27.83203125
142.87890625,27.34375,-29.78515625,-57.12890625,18.5546875
142.8828125,44.43359375,-29.296875,-56.640625,-3.90625
142.88671875,55.6640625,-17.08984375,-46.875,-14.16015625
142.890625,41.50390625,-10.25390625,-39.0625,-9.765625
142.89453125,27.83203125,-16.6015625,-48.828125,5.37109375
142.8984375,55.17578125,-19.53125,-60.546875,-19.04296875
142.90234375,104.00390625,-14.6484375,-49.8046875,8.7890625
142.90625,95.21484375,-14.16015625,-48.828125,9.27734375
142.91015625,35.64453125,-20.01953125,-56.15234375,-25.390625
142.9140625,4.39453125,-24.90234375,-57.12890625,-54.6875
142.91796875,10.25390625,-30.2734375,-63.96484375,-47.36328125
142.921875,8.30078125,-32.2265625,-63.4765625,-3.90625
142.92578125,20.99609375,-34.1796875,-68.84765625,14.16015625
142.9296875,21.97265625,-32.2265625,-62.01171875,15.625
142.93359375,5.37109375,-33.203125,-44.921875,-29.296875
142.9375,7.8125,-31.25,-38.57421875,-68.359375
142.94140625,-8.30078125,-31.73828125,-47.36328125,-45.8984375
142.9453125,2.44140625,-44.921875,-54.6875,-31.73828125
142.94921875,6.34765625,-47.8515625,-52.24609375,-42.48046875
142.953125,-57.6171875,-42.96875,-44.43359375,-52.24609375
142.95703125,-15.625,-36.62109375,-40.0390625,-28.3203125
142.9609375,-10.25390625,-33.203125,-45.41015625,-9.27734375
142.96484375,-32.2265625,-39.55078125,-49.8046875,-9.27734375
142.96875,-22.94921875,-42.96875,-43.9453125,-5.37109375
142.97265625,-33.203125,-36.62109375,-41.9921875,0.48828125
142.9765625,-47.8515625,-37.109375,-47.36328125,-24.90234375
142.98046875,-14.6484375,-39.55078125,-52.24609375,-21.484375
142.984375,32.71484375,-43.45703125,-58.10546875,13.18359375
142.98828125,-30.76171875,-40.0390625,-52.734375,-46.38671875
142.9921875,-25.390625,-29.78515625,-45.41015625,-82.51953125
142.99609375,8.7890625,-24.90234375,-45.41015625,-48.33984375
143.0,17.08984375,-22.94921875,-51.26953125,-55.6640625
143.00390625,41.9921875,-25.87890625,-43.45703125,-8.7890625
143.0078125,41.50390625,-20.99609375,-34.1796875,-2.9296875
143.01171875,-2.9296875,-21.484375,-40.0390625,-26.85546875
143.015625,-20.99609375,-30.76171875,-44.43359375,-45.41015625
143.01953125,-33.203125,-30.2734375,-39.0625,-51.26953125
143.0234375,-65.4296875,-31.25,-41.50390625,-56.640625
143.02734375,-42.48046875,-34.66796875,-45.41015625,-38.57421875
143.03125,-7.8125,-34.66796875,-46.875,-50.78125
143.03515625,12.6953125,-35.64453125,-48.33984375,-18.5546875
143.0390625,-49.31640625,-27.34375,-36.62109375,14.16015625
143.04296875,-42.48046875,-18.06640625,-27.34375,-40.52734375
143.046875,-7.32421875,-18.5546875,-23.4375,-61.03515625
143.05078125,-48.828125,-20.5078125,-24.90234375,-93.26171875
143.0546875,-27.83203125,-20.5078125,-29.78515625,-49.8046875
143.05859375,-3.41796875,-19.04296875,-35.64453125,-11.71875
143.0625,4.8828125,-12.20703125,-41.9921875,-50.78125
143.06640625,6.34765625,-9.765625,-36.1328125,-30.2734375
143.0703125,22.94921875,-4.39453125,-32.71484375,-9.765625
143.07421875,48.33984375,3.41796875,-23.4375,0.9765625
143.078125,64.453125,2.9296875,-14.16015625,0.48828125
143.08203125,68.359375,-2.44140625,-20.01953125,-48.828125
143.0859375,9.765625,-3.90625,-26.85546875,-42.96875
143.08984375,56.640625,-11.71875,-31.73828125,-5.859375
143.09375,45.8984375,-27.83203125,-44.43359375,-34.1796875
143.09765625,3.41796875,-24.4140625,-49.31640625,-68.84765625
143.1015625,15.625,-17.578125,-41.9921875,-82.03125
143.10546875,29.78515625,-19.53125,-31.25,-71.2890625
143.109375,52.24609375,-23.92578125,-35.64453125,-47.8515625
143.11328125,59.5703125,-34.66796875,-52.24609375,-21.97265625
143.1171875,80.56640625,-41.015625,-62.98828125,-49.31640625
143.12109375,76.171875,-38.0859375,-54.6875,-84.47265625
143.125,42.96875,-47.8515625,-50.78125,-48.33984375
143.12890625,50.78125,-51.26953125,-66.40625,-75.68359375
143.1328125,37.59765625,-44.921875,-68.84765625,-75.1953125
143.13671875,58.59375,-47.8515625,-58.10546875,-13.671875
143.140625,32.71484375,-51.7578125,-58.10546875,-37.109375
143.14453125,1.953125,-57.6171875,-64.94140625,-85.9375
143.1484375,45.41015625,-57.6171875,-63.4765625,-65.4296875
143.15234375,48.33984375,-46.875,-58.10546875,-48.828125
143.15625,32.2265625,-42.48046875,-57.6171875,-94.23828125
143.16015625,27.34375,-49.8046875,-58.59375,-61.03515625
143.1640625,0.0,-54.19921875,-57.12890625,-19.53125
143.16796875,6.34765625,-52.24609375,-61.5234375,-52.24609375
143.171875,34.1796875,-51.26953125,-61.03515625,-58.10546875
143.17578125,12.20703125,-48.828125,-61.03515625,-47.36328125
143.1796875,31.73828125,-44.921875,-62.98828125,-65.91796875
143.18359375,39.0625,-43.45703125,-51.7578125,-28.80859375
143.1875,45.41015625,-33.69140625,-39.55078125,-19.53125
143.19140625,48.33984375,-21.484375,-25.390625,17.578125
143.1953125,48.33984375,-23.92578125,-21.97265625,6.8359375
143.19921875,45.41015625,-30.76171875,-31.25,-59.5703125
143.203125,18.5546875,-31.73828125,-32.2265625,-73.73046875
143.20703125,43.45703125,-35.64453125,-37.59765625,-69.3359375
143.2109375,48.828125,-38.0859375,-43.9453125,-31.25
143.21484375,19.53125,-33.69140625,-43.45703125,-5.859375
143.21875,47.8515625,-34.66796875,-47.8515625,-23.4375
143.22265625,44.921875,-39.55078125,-35.15625,-52.24609375
143.2265625,31.73828125,-37.59765625,-30.2734375,-34.1796875
143.23046875,32.2265625,-37.109375,-40.0390625,6.34765625
143.234375,-27.83203125,-36.1328125,-39.0625,-26.3671875
143.23828125,-24.4140625,-24.4140625,-31.73828125,-75.68359375
143.2421875,28.3203125,-13.671875,-16.11328125,-5.859375
143.24609375,33.203125,-15.13671875,-22.94921875,6.34765625
143.25,26.3671875,-21.97265625,-27.34375,-29.78515625
143.25390625,29.78515625,-28.80859375,-19.04296875,-13.671875
143.2578125,8.30078125,-33.203125,-28.3203125,-20.99609375
143.26171875,-1.46484375,-30.76171875,-31.73828125,-35.64453125
143.265625,21.484375,-31.73828125,-31.73828125,-48.33984375
143.26953125,2.44140625,-34.66796875,-33.203125,-98.6328125
143.2734375,-26.85546875,-41.50390625,-36.1328125,-89.35546875
143.27734375,-22.94921875,-44.921875,-37.109375,-35.64453125
143.28125,-7.32421875,-40.0390625,-36.62109375,-37.109375
143.28515625,3.41796875,-37.109375,-35.64453125,-72.75390625
143.2890625,-38.0859375,-38.57421875,-32.71484375,-11.71875
143.29296875,36.62109375,-33.203125,-32.71484375,31.73828125
143.296875,48.33984375,-28.80859375,-29.78515625,-62.98828125
143.30078125,-81.54296875,-33.69140625,-17.08984375,-86.9140625
143.3046875,-60.546875,-33.69140625,-14.6484375,-57.6171875
143.30859375,10.7421875,-28.80859375,-11.23046875,-42.48046875
143.3125,10.25390625,-28.3203125,-15.13671875,-38.57421875
143.31640625,-5.37109375,-24.4140625,-20.01953125,-30.76171875
143.3203125,7.32421875,-21.97265625,-18.5546875,-53.22265625
143.32421875,-8.30078125,-25.390625,-18.5546875,-18.5546875
143.328125,27.34375,-28.3203125,-15.13671875,-7.32421875
143.33203125,14.6484375,-28.3203125,-20.01953125,-70.3125
143.3359375,-11.23046875,-29.78515625,-14.6484375,-52.24609375
143.33984375,19.04296875,-27.83203125,-11.71875,-28.80859375
143.34375,21.484375,-19.53125,-12.6953125,-24.4140625
143.34765625,20.01953125,-19.53125,-12.6953125,-55.17578125
143.3515625,32.71484375,-22.4609375,-18.06640625,-69.82421875
143.35546875,6.8359375,-21.97265625,-11.71875,-26.3671875
143.359375,-9.765625,-20.5078125,-12.6953125,-0.9765625
143.36328125,30.2734375,-21.484375,-15.13671875,-36.62109375
143.3671875,17.08984375,-23.4375,-16.6015625,-77.63671875
143.37109375,-36.62109375,-27.83203125,-24.90234375,-82.03125
143.375,-20.01953125,-29.78515625,-28.80859375,-60.546875
143.37890625,1.953125,-30.76171875,-26.85546875,-22.94921875
143.3828125,-21.484375,-28.3203125,-19.04296875,-41.9921875
143.38671875,-45.8984375,-21.97265625,-18.06640625,-55.6640625
143.390625,-23.92578125,-25.390625,-19.53125,-27.83203125
143.39453125,-10.7421875,-32.2265625,-20.99609375,-22.4609375
143.3984375,-50.29296875,-29.78515625,-21.97265625,-72.265625
143.40234375,-31.25,-29.296875,-18.06640625,-102.5390625
143.40625,-27.34375,-27.34375,-9.765625,-31.73828125
143.41015625,-30.2734375,-27.34375,-6.34765625,27.34375
143.4140625,-17.578125,-27.34375,-5.859375,-8.30078125
143.41796875,-14.6484375,-22.4609375,-8.7890625,-42.48046875
143.421875,-35.64453125,-27.34375,-13.671875,-56.640625
143.42578125,-46.38671875,-33.69140625,-21.97265625,-47.8515625
143.4296875,3.90625,-27.83203125,-18.06640625,-19.53125
143.43359375,-22.4609375,-21.97265625,-14.6484375,-55.6640625
143.4375,-40.0390625,-22.4609375,-19.04296875,-41.015625
143.44140625,18.06640625,-22.4609375,-10.25390625,18.06640625
143.4453125,4.8828125,-26.3671875,-17.08984375,0.0
143.44921875,-39.0625,-34.1796875,-20.01953125,-80.56640625
143.453125,-8.7890625,-33.203125,-16.11328125,-58.59375
143.45703125,-33.69140625,-33.203125,-28.80859375,-27.83203125
143.4609375,-83.0078125,-38.57421875,-31.73828125,-32.71484375
143.46484375,-25.390625,-33.69140625,-25.390625,-41.9921875
143.46875,-39.55078125,-28.80859375,-23.92578125,-102.5390625
143.47265625,-56.15234375,-33.203125,-31.73828125,-64.94140625
143.4765625,-29.78515625,-29.78515625,-33.203125,-13.671875
143.48046875,-48.828125,-26.85546875,-29.296875,-40.52734375
143.484375,-36.62109375,-33.69140625,-29.78515625,-66.89453125
143.48828125,-25.390625,-36.62109375,-32.2265625,-74.70703125
143.4921875,-7.32421875,-34.66796875,-42.48046875,-43.45703125
143.49609375,-10.7421875,-35.15625,-37.109375,-34.66796875
143.5,-24.90234375,-35.64453125,-36.62109375,-51.26953125
143.50390625,-38.57421875,-33.203125,-41.50390625,-74.21875
143.5078125,-48.33984375,-35.15625,-40.0390625,-83.0078125
143.51171875,-43.45703125,-41.015625,-42.96875,-82.51953125
143.515625,-27.83203125,-36.62109375,-44.921875,-32.2265625
143.51953125,-7.8125,-32.2265625,-36.62109375,-25.87890625
143.5234375,-18.06640625,-35.64453125,-35.15625,-62.98828125
143.52734375,-22.4609375,-34.66796875,-34.66796875,-41.015625
143.53125,-22.4609375,-28.3203125,-26.3671875,-34.1796875
143.53515625,-27.83203125,-26.85546875,-19.53125,-85.9375
143.5390625,-12.6953125,-21.484375,-18.5546875,-39.0625
143.54296875,-2.44140625,-14.16015625,-15.625,-2.44140625
143.546875,-13.18359375,-13.18359375,-7.32421875,-67.87109375
143.55078125,-41.015625,-12.20703125,-7.32421875,-23.92578125
143.5546875,-29.296875,-5.37109375,-6.8359375,-1.953125
143.55859375,-32.2265625,-1.46484375,2.44140625,-25.390625
143.5625,-24.4140625,0.48828125,5.859375,-41.50390625
143.56640625,12.20703125,0.48828125,-1.46484375,-51.26953125
143.5703125,16.11328125,-7.32421875,-7.8125,-3.41796875
143.57421875,7.32421875,-11.71875,-3.90625,12.6953125
143.578125,-4.39453125,-6.34765625,-6.34765625,11.71875
143.58203125,-6.34765625,-9.27734375,-20.01953125,-9.27734375
143.5859375,2.44140625,-10.25390625,-16.11328125,-26.85546875
143.58984375,-4.39453125,-7.32421875,-10.25390625,-28.3203125
143.59375,-4.8828125,-9.765625,-15.13671875,-34.1796875
143.59765625,-25.87890625,-8.30078125,-14.6484375,-3.41796875
143.6015625,-23.92578125,-8.7890625,-20.5078125,-22.4609375
143.60546875,-17.08984375,-20.5078125,-25.390625,-41.015625
143.609375,-45.8984375,-26.3671875,-24.4140625,-48.828125
143.61328125,-34.1796875,-30.2734375,-36.1328125,-13.18359375
143.6171875,-14.6484375,-26.85546875,-35.64453125,-12.6953125
143.62109375,-0.9765625,-17.08984375,-28.3203125,-48.33984375
143.625,-2.44140625,-17.578125,-29.296875,-62.98828125
143.62890625,-18.06640625,-22.94921875,-33.203125,-30.2734375
143.6328125,-52.734375,-30.2734375,-46.38671875,-19.04296875
143.63671875,-52.734375,-34.1796875,-50.29296875,-40.0390625
143.640625,-38.0859375,-39.0625,-55.17578125,-38.0859375
143.64453125,-69.82421875,-47.8515625,-61.03515625,-26.3671875
143.6484375,-71.2890625,-47.8515625,-61.03515625,-10.25390625
143.65234375,-49.8046875,-42.96875,-62.01171875,-65.4296875
143.65625,-48.33984375,-36.1328125,-59.08203125,-75.1953125
143.66015625,-50.29296875,-35.64453125,-63.4765625,-65.91796875
143.6640625,-25.87890625,-42.48046875,-57.6171875,-53.7109375
143.66796875,-4.8828125,-35.64453125,-53.22265625,-37.59765625
143.671875,-44.921875,-34.1796875,-53.22265625,-45.41015625
143.67578125,-64.94140625,-38.57421875,-59.5703125,-72.265625
143.6796875,-19.04296875,-36.1328125,-57.12890625,-47.8515625
143.68359375,-7.32421875,-37.109375,-50.78125,-60.05859375
143.6875,-46.38671875,-37.59765625,-50.78125,-45.41015625
143.69140625,-21.97265625,-23.92578125,-43.9453125,3.90625
143.6953125,23.92578125,-13.671875,-40.52734375,37.109375
143.69921875,10.7421875,-18.5546875,-42.96875,14.16015625
143.703125,-39.0625,-25.390625,-51.7578125,-33.203125
143.70703125,-61.5234375,-27.34375,-46.38671875,-57.6171875
143.7109375,-46.875,-28.3203125,-39.55078125,-50.78125
143.71484375,-60.546875,-28.3203125,-50.78125,-57.6171875
143.71875,-65.4296875,-28.3203125,-52.734375,-47.36328125
143.72265625,-5.37109375,-20.99609375,-42.48046875,-14.16015625
143.7265625,12.20703125,-14.6484375,-29.296875,-17.578125
143.73046875,-34.66796875,-8.7890625,-16.6015625,-4.8828125
143.734375,-22.94921875,-6.34765625,-9.765625,20.5078125
143.73828125,-21.97265625,-4.8828125,-11.71875,-43.9453125
143.7421875,-40.0390625,-16.6015625,-22.94921875,-61.03515625
143.74609375,-29.296875,-33.69140625,-30.76171875,-13.18359375
143.75,-21.484375,-36.1328125,-32.71484375,-34.66796875
143.75390625,-35.64453125,-38.57421875,-34.66796875,-52.24609375
143.7578125,-48.33984375,-38.0859375,-37.109375,-65.4296875
143.76171875,-58.10546875,-37.59765625,-47.36328125,-81.0546875
143.765625,-94.23828125,-50.78125,-49.31640625,-49.8046875
143.76953125,-62.01171875,-56.640625,-51.7578125,-43.45703125
143.7734375,-35.15625,-48.828125,-61.03515625,-42.96875
143.77734375,-63.4765625,-51.7578125,-59.5703125,-82.03125
143.78125,-71.2890625,-49.8046875,-54.19921875,-91.796875
143.78515625,-51.26953125,-31.73828125,-41.50390625,-50.78125
143.7890625,-63.4765625,-27.83203125,-27.83203125,-41.9921875
143.79296875,-78.125,-23.4375,-26.3671875,-45.41015625
143.796875,-81.54296875,-14.16015625,-27.34375,-47.8515625
143.80078125,-82.51953125,-15.625,-20.99609375,-62.01171875
143.8046875,-59.08203125,-15.13671875,-18.5546875,-62.5
143.80859375,-52.734375,-16.6015625,-15.13671875,-50.78125
143.8125,-41.9921875,-18.06640625,-18.5546875,-23.4375
143.81640625,-25.390625,-13.671875,-18.06640625,-50.78125
143.8203125,-44.921875,-11.71875,-16.11328125,-51.26953125
143.82421875,-84.47265625,-18.5546875,-22.4609375,-17.578125
143.828125,-77.1484375,-23.92578125,-22.94921875,-60.546875
143.83203125,-56.640625,-24.4140625,-23.92578125,-74.70703125
143.8359375,-68.359375,-26.85546875,-18.06640625,-45.8984375
143.83984375,-90.33203125,-17.08984375,-24.4140625,-73.73046875
143.84375,-72.75390625,-15.13671875,-27.83203125,-49.8046875
143.84765625,-42.48046875,-23.4375,-20.99609375,-40.52734375
143.8515625,-69.82421875,-22.94921875,-24.4140625,-31.73828125
143.85546875,-59.5703125,-20.01953125,-17.578125,-14.6484375
143.859375,-42.96875,-20.01953125,-20.99609375,-38.57421875
143.86328125,-73.73046875,-20.99609375,-24.90234375,-75.1953125
143.8671875,-76.171875,-18.06640625,-15.625,-83.0078125
143.87109375,-53.7109375,-23.92578125,-25.390625,-40.0390625
143.875,-59.5703125,-26.3671875,-29.78515625,-30.2734375
143.87890625,-65.4296875,-17.578125,-22.4609375,-31.25
143.8828125,-72.75390625,-15.625,-18.5546875,-42.96875
143.88671875,-77.63671875,-17.578125,-22.4609375,-74.70703125
143.890625,-87.40234375,-20.99609375,-27.34375,-73.73046875
143.89453125,-74.21875,-24.90234375,-30.76171875,-66.89453125
143.8984375,-47.36328125,-25.87890625,-36.1328125,-66.89453125
143.90234375,-68.84765625,-23.92578125,-37.59765625,-46.875
143.90625,-60.05859375,-19.53125,-32.2265625,-40.0390625
143.91015625,-59.5703125,-17.578125,-33.203125,-47.8515625
143.9140625,-48.828125,-20.5078125,-41.015625,-15.625
143.91796875,-33.203125,-20.01953125,-31.25,-42.96875
143.921875,-73.73046875,-17.08984375,-24.4140625,-52.24609375
143.92578125,-99.12109375,-16.11328125,-28.3203125,-35.15625
143.9296875,-54.19921875,-18.5546875,-35.15625,-35.64453125
143.93359375,-20.5078125,-16.11328125,-32.71484375,-29.78515625
143.9375,-33.69140625,-13.18359375,-20.99609375,-64.94140625
143.94140625,-62.01171875,-12.6953125,-20.01953125,-62.98828125
143.9453125,-79.1015625,-15.625,-13.18359375,-22.94921875
143.94921875,-47.8515625,-15.625,-5.37109375,-19.04296875
143.953125,-19.53125,-11.71875,-13.18359375,-2.44140625
143.95703125,-30.2734375,-13.18359375,-25.87890625,-34.66796875
143.9609375,-27.83203125,-13.18359375,-35.15625,-30.2734375
143.96484375,-15.13671875,-17.578125,-25.87890625,1.46484375
143.96875,-72.265625,-23.4375,-6.8359375,-7.32421875
143.97265625,-122.55859375,-26.85546875,-8.7890625,-30.2734375
143.9765625,-78.61328125,-24.4140625,-19.04296875,-53.22265625
143.98046875,-65.91796875,-26.3671875,-14.16015625,-57.12890625
143.984375,-92.28515625,-28.3203125,-3.90625,-46.38671875
143.98828125,-64.453125,-25.87890625,-5.37109375,-29.296875
143.9921875,-27.34375,-32.2265625,-1.46484375,-25.390625
143.99609375,-49.8046875,-32.2265625,2.9296875,-4.8828125
144.0,-61.5234375,-22.94921875,-5.37109375,-11.71875
144.00390625,-56.15234375,-20.5078125,-16.11328125,-31.73828125
144.0078125,-42.48046875,-26.3671875,-23.92578125,14.6484375
144.01171875,-39.0625,-28.80859375,-32.2265625,-5.859375
144.015625,-40.52734375,-28.80859375,-38.0859375,-38.0859375
144.01953125,-42.96875,-36.62109375,-31.25,39.55078125
144.0234375,-63.4765625,-40.0390625,-31.73828125,3.41796875
144.02734375,-45.41015625,-42.48046875,-39.55078125,-39.0625
144.03125,-38.57421875,-42.48046875,-31.25,-49.31640625
144.03515625,-65.4296875,-43.45703125,-30.76171875,-56.15234375
144.0390625,-56.640625,-47.8515625,-36.62109375,-55.17578125
144.04296875,-42.96875,-43.45703125,-37.59765625,-28.3203125
144.046875,-37.109375,-45.41015625,-41.9921875,-7.8125
144.05078125,-59.08203125,-42.48046875,-39.0625,-10.7421875
144.0546875,-86.42578125,-30.2734375,-37.59765625,-58.10546875
144.05859375,-54.6875,-26.85546875,-28.80859375,-30.76171875
144.0625,-13.671875,-27.34375,-14.16015625,18.5546875
144.06640625,6.34765625,-17.08984375,-7.8125,0.48828125
144.0703125,5.859375,-8.30078125,-2.9296875,12.6953125
144.07421875,-25.390625,-10.7421875,-13.18359375,-8.30078125
144.078125,-26.3671875,-9.765625,-17.08984375,0.9765625
144.08203125,0.0,-11.23046875,-21.484375,5.859375
144.0859375,-57.12890625,-13.671875,-31.73828125,-40.0390625
144.08984375,-102.5390625,-18.06640625,-31.25,-63.96484375
144.09375,-68.359375,-14.6484375,-30.2734375,-9.765625
144.09765625,-44.921875,-13.18359375,-23.92578125,4.8828125
144.1015625,-48.828125,-17.578125,-20.99609375,-11.23046875
144.10546875,-61.5234375,-8.7890625,-16.6015625,1.953125
144.109375,-46.875,-3.41796875,-6.8359375,15.625
144.11328125,-62.01171875,-15.625,-7.32421875,7.8125
144.1171875,-43.45703125,-12.20703125,-10.25390625,-20.5078125
144.12109375,-22.94921875,-5.37109375,-11.23046875,-26.3671875
144.125,-44.43359375,-9.27734375,-4.8828125,-29.296875
144.12890625,-45.41015625,-15.625,-5.37109375,-65.91796875
144.1328125,-76.66015625,-16.11328125,-6.34765625,-22.94921875
144.13671875,-67.87109375,-18.5546875,-6.8359375,12.6953125
144.140625,-30.2734375,-22.4609375,-12.6953125,-29.78515625
144.14453125,-62.5,-20.01953125,-5.37109375,-34.66796875
144.1484375,-73.73046875,-19.04296875,-4.39453125,-41.50390625
144.15234375,-105.95703125,-22.4609375,-7.32421875,7.8125
144.15625,-83.984375,-26.85546875,-10.7421875,-1.953125
144.16015625,-28.3203125,-28.3203125,-13.18359375,-44.921875
144.1640625,-23.4375,-28.80859375,-9.765625,-50.29296875
144.16796875,-42.96875,-31.73828125,-10.25390625,-56.15234375
144.171875,-64.94140625,-36.62109375,-10.25390625,-29.296875
144.17578125,-58.59375,-38.57421875,-24.90234375,-36.1328125
144.1796875,-59.5703125,-36.62109375,-21.484375,-43.45703125
144.18359375,-82.51953125,-36.1328125,-10.7421875,-41.50390625
144.1875,-72.75390625,-38.57421875,-16.6015625,-38.0859375
144.19140625,-62.01171875,-38.0859375,-21.484375,-44.921875
144.1953125,-93.75,-35.15625,-17.08984375,-42.48046875
144.19921875,-60.546875,-32.71484375,-22.4609375,-46.38671875
144.203125,-48.828125,-34.1796875,-33.69140625,-63.4765625
144.20703125,-80.078125,-30.76171875,-34.66796875,-68.359375
144.2109375,-62.5,-29.78515625,-17.578125,-37.59765625
144.21484375,-64.94140625,-28.3203125,-21.97265625,-24.90234375
144.21875,-105.46875,-22.94921875,-27.83203125,-20.99609375
144.22265625,-102.5390625,-25.390625,-19.53125,5.859375
144.2265625,-35.64453125,-28.3203125,-26.85546875,0.0
144.23046875,-14.16015625,-27.34375,-24.90234375,-50.78125
144.234375,-58.10546875,-24.4140625,-17.578125,-93.26171875
144.23828125,-82.03125,-26.85546875,-22.94921875,-81.54296875
144.2421875,-49.8046875,-25.87890625,-26.85546875,-47.36328125
144.24609375,-41.015625,-25.390625,-21.97265625,-7.32421875
144.25,-39.55078125,-29.296875,-17.578125,-39.0625
144.25390625,-38.57421875,-30.2734375,-19.53125,-69.3359375
144.2578125,-56.15234375,-31.25,-25.390625,-45.41015625
144.26171875,-63.4765625,-33.69140625,-32.2265625,-31.73828125
144.265625,-54.19921875,-28.3203125,-33.203125,-22.94921875
144.26953125,-52.734375,-18.06640625,-30.76171875,-57.6171875
144.2734375,-53.22265625,-20.99609375,-27.34375,-39.0625
144.27734375,-48.828125,-27.34375,-26.3671875,-18.5546875
144.28125,-50.29296875,-26.85546875,-31.25,-27.83203125
144.28515625,-28.3203125,-31.25,-34.66796875,-22.4609375
144.2890625,-36.1328125,-31.25,-37.109375,-84.9609375
144.29296875,-55.6640625,-28.80859375,-42.48046875,-88.37890625
144.296875,-51.26953125,-32.2265625,-36.1328125,-30.76171875
144.30078125,-30.2734375,-30.76171875,-28.80859375,-20.01953125
144.3046875,-46.875,-40.52734375,-31.25,-27.83203125
144.30859375,-62.5,-44.43359375,-33.203125,-44.921875
144.3125,-61.03515625,-41.9921875,-33.69140625,-62.01171875
144.31640625,-63.4765625,-46.875,-39.55078125,-66.89453125
144.3203125,-54.19921875,-49.8046875,-48.828125,-35.15625
144.32421875,-45.8984375,-47.36328125,-46.38671875,-53.7109375
144.328125,-34.1796875,-43.45703125,-41.9921875,-71.77734375
